Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2019-03-13,504,1900-01-01 23:45:00,Wednesday,Bathurst Street,Investigation,9.0,18.0,W/B,4498.0
2019-03-14,506,1900-01-01 00:15:00,Thursday,Main Street Station,Mechanical,8.0,16.0,W/B,4185.0
2019-03-14,504,1900-01-01 01:00:00,Thursday,Broadview and Queen,Mechanical,9.0,18.0,W/B,4496.0
2019-03-14,501,1900-01-01 05:01:00,Thursday,Greenwood & Queen St E,Mechanical,15.0,10.0,W/B,4147.0
2019-03-14,501,1900-01-01 05:04:00,Thursday,Queen St E & Woodfield,General Delay,4.0,8.0,E/B,4153.0
2019-03-14,505,1900-01-01 05:25:00,Thursday,Yonge / Dundas,Mechanical,7.0,14.0,W/B,9215.0
2019-03-14,505,1900-01-01 08:11:00,Thursday,Broadview Stn,Investigation,7.0,14.0,S/B,8140.0
2019-03-14,506,1900-01-01 09:02:00,Thursday,MAIN STATION,Mechanical,5.0,11.0,W/B,4179.0
2019-03-14,501,1900-01-01 09:32:00,Thursday,Queen & Church,Mechanical,5.0,9.0,E/B,4091.0
2019-03-14,501,1900-01-01 12:43:00,Thursday,Queen Street East Parliament,Emergency Services,4.0,12.0,E/B,4001.0
2019-03-14,505,1900-01-01 12:48:00,Thursday,Dundas and Ossington,Mechanical,5.0,10.0,E/B,8552.0
2019-03-14,506,1900-01-01 13:13:00,Thursday,High park loop,Mechanical,6.0,12.0,E/B,4034.0
2019-03-14,505,1900-01-01 13:36:00,Thursday,Dundas and Spadina,General Delay,15.0,10.0,W/B,8383.0
2019-03-14,505,1900-01-01 13:50:00,Thursday,Broadview Station,Mechanical,5.0,10.0,,8464.0
2019-03-14,502,1900-01-01 13:56:00,Thursday,Queen Street East Logan,Investigation,5.0,10.0,E/B,9223.0
2019-03-14,506,1900-01-01 13:57:00,Thursday,Alton and Gerrard,Investigation,24.0,30.0,E/B,4022.0
2019-03-14,504,1900-01-01 14:32:00,Thursday,King and Sackville,Held By,31.0,38.0,W/B,4480.0
2019-03-14,504,1900-01-01 15:19:00,Thursday,King and Spadina,General Delay,10.0,9.0,B/W,4415.0
2019-03-14,504,1900-01-01 15:45:00,Thursday,Broadview and Dundas,Mechanical,6.0,12.0,E/B,4504.0
2019-03-14,501,1900-01-01 16:08:00,Thursday,Humber Loop,Investigation,4.0,12.0,E/B,4147.0
2019-03-14,501,1900-01-01 16:27:00,Thursday,Queen Street West Roncesvalles,Mechanical,5.0,17.0,W/B,4428.0
2019-03-14,505,1900-01-01 17:05:00,Thursday,Dundas and Spadina,Mechanical,5.0,10.0,W/B,8338.0
2019-03-14,501,1900-01-01 17:10:00,Thursday,Queen Street East Parliament,Mechanical,4.0,16.0,W/B,4023.0
2019-03-14,501,1900-01-01 19:46:00,Thursday,Queen Street East McCaul,Mechanical,5.0,10.0,E/B,4089.0
2019-03-14,510,1900-01-01 19:51:00,Thursday,Adelaide,General Delay,9.0,13.0,N/B,4573.0
2019-03-14,501,1900-01-01 20:21:00,Thursday,Queen St East Neville Park,Investigation,4.0,20.0,E/B,4468.0
2019-03-14,504,1900-01-01 23:46:00,Thursday,King and dufferin,Mechanical,1.0,1.0,W/B,4480.0
2019-03-15,504,1900-01-01 01:32:00,Friday,springhurst loop,Emergency Services,8.0,16.0,E/B,4412.0
2019-03-15,304,1900-01-01 01:36:00,Friday,king and John,Emergency Services,11.0,21.0,W/B,4445.0
2019-03-15,512,1900-01-01 05:00:00,Friday,At S Bend in the Roncesvalles Yard,Mechanical,0.0,0.0,N/B,4422.0
2019-03-15,504,1900-01-01 05:37:00,Friday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4429.0
2019-03-15,510,1900-01-01 05:41:00,Friday,Queen St E and Leslie St,Held By,4.0,8.0,W/B,4423.0
2019-03-15,501,1900-01-01 05:42:00,Friday,Queen St E and Leslie St,Held By,4.0,8.0,W/B,4509.0
2019-03-15,504,1900-01-01 05:42:00,Friday,Queen St E and Leslie St,Held By,4.0,8.0,W/B,4481.0
2019-03-15,504,1900-01-01 05:44:00,Friday,Queen St E and Leslie St,Held By,4.0,8.0,W/B,4413.0
2019-03-15,504,1900-01-01 06:15:00,Friday,King/Parliament,Mechanical,8.0,16.0,E/B,4476.0
2019-03-15,504,1900-01-01 06:40:00,Friday,KING/SPADINA,Utilized Off Route,8.0,16.0,E/B,4484.0
2019-03-15,510,1900-01-01 07:25:00,Friday,King/Queen,Investigation,6.0,12.0,W/B,4449.0
2019-03-15,504,1900-01-01 07:42:00,Friday,KING/JOHN,General Delay,13.0,21.0,W/B,4423.0
2019-03-15,510,1900-01-01 07:42:00,Friday,Duncan / King,Investigation,6.0,12.0,W/B,4414.0
2019-03-15,504,1900-01-01 07:44:00,Friday,King/John,Held By,10.0,15.0,W/B,4423.0
2019-03-15,506,1900-01-01 08:22:00,Friday,coxwell/gerrard,Mechanical,5.0,10.0,W/B,4115.0
2019-03-15,509,1900-01-01 12:41:00,Friday,QQ and Bay,Held By,7.0,12.0,W/B,4524.0
2019-03-15,506,1900-01-01 13:12:00,Friday,Main Station,Emergency Services,6.0,12.0,W/B,4052.0
2019-03-15,504,1900-01-01 13:22:00,Friday,King and Shaw,Investigation,7.0,14.0,W/B,4447.0
2019-03-15,501,1900-01-01 14:00:00,Friday,Brookers / Lakeshore,Held By,64.0,71.0,W/B,4119.0
2019-03-15,505,1900-01-01 14:20:00,Friday,Dundas and Spadina,Investigation,4.0,8.0,W/B,1243.0
2019-03-15,504,1900-01-01 15:01:00,Friday,King and Spadina,General Delay,10.0,9.0,B/W,4487.0
2019-03-15,505,1900-01-01 15:44:00,Friday,Sherborne and Dundas,Investigation,4.0,8.0,E/B,1351.0
2019-03-15,504,1900-01-01 16:28:00,Friday,Broadview Station,General Delay,20.0,15.0,B/W,4520.0
2019-03-15,505,1900-01-01 16:32:00,Friday,Sherborne and Dundas,Investigation,4.0,8.0,E/B,8205.0
2019-03-15,511,1900-01-01 16:48:00,Friday,Bathurst Station,Utilized Off Route,4.0,8.0,S/B,1062.0
2019-03-15,506,1900-01-01 16:56:00,Friday,paRLIAMENT AND GERRARD,Investigation,6.0,12.0,W/B,4179.0
2019-03-15,506,1900-01-01 18:16:00,Friday,Parliament and Gerrard,Mechanical,6.0,12.0,E/B,4074.0
2019-03-15,506,1900-01-01 18:52:00,Friday,Jarvis to Broadview,General Delay,11.0,18.0,B/W,4135.0
2019-03-15,501,1900-01-01 19:13:00,Friday,Carroll / Queen,Emergency Services,8.0,16.0,W/B,4148.0
2019-03-15,509,1900-01-01 19:29:00,Friday,Union Station,Mechanical,19.0,26.0,W/B,4402.0
2019-03-15,511,1900-01-01 19:43:00,Friday,Bathurst Station,Mechanical,5.0,10.0,N/B,1096.0
2019-03-15,504,1900-01-01 19:51:00,Friday,King and Strachen,Investigation,25.0,32.0,E/B,4498.0
2019-03-15,511,1900-01-01 19:57:00,Friday,Front and Bathurst,General Delay,8.0,13.0,S/B,1031.0
2019-03-15,510,1900-01-01 20:14:00,Friday,CNE,Utilized Off Route,4.0,8.0,N/B,4522.0
2019-03-15,501,1900-01-01 20:30:00,Friday,Queen Street,General Delay,5.0,10.0,B/W,4495.0
2019-03-15,504,1900-01-01 20:32:00,Friday,Kng and sherbourne,General Delay,34.0,41.0,B/W,4447.0
2019-03-15,505,1900-01-01 20:35:00,Friday,Dundas & Lansdowne,Investigation,5.0,10.0,W/B,1275.0
2019-03-15,501,1900-01-01 20:43:00,Friday,Queen and Connaught,Mechanical,1.0,1.0,W/B,4439.0
2019-03-15,504,1900-01-01 20:53:00,Friday,springhurst loop,Mechanical,7.0,14.0,E/B,4470.0
2019-03-15,501,1900-01-01 22:14:00,Friday,Neville Loop,Mechanical,4.0,8.0,W/B,4042.0
2019-03-16,301,1900-01-01 00:39:00,Saturday,Queen and Yonge,Investigation,5.0,10.0,W/B,4002.0
2019-03-16,301,1900-01-01 01:33:00,Saturday,Spadina and King,Investigation,9.0,18.0,S/B,4040.0
2019-03-16,510,1900-01-01 01:37:00,Saturday,king and spadina,Diversion,48.0,62.0,S/B,4449.0
2019-03-16,304,1900-01-01 02:02:00,Saturday,King and peter,Held By,50.0,70.0,B/W,4448.0
2019-03-16,510,1900-01-01 02:07:00,Saturday,Spadina and Sussex,Investigation,14.0,28.0,N/B,4410.0
2019-03-16,306,1900-01-01 02:23:00,Saturday,Upper Gerrard & Coxwell,Investigation,12.0,24.0,E/B,4010.0
2019-03-16,512,1900-01-01 04:03:00,Saturday,S Bend at Roncesvalles Yard,Mechanical,0.0,0.0,N/B,4505.0
2019-03-16,301,1900-01-01 04:08:00,Saturday,Long Branch Loop,Mechanical,20.0,40.0,E/B,4425.0
2019-03-16,501,1900-01-01 04:47:00,Saturday,Queen/Greenwood,Mechanical,6.0,20.0,W/B,4011.0
2019-03-16,501,1900-01-01 06:05:00,Saturday,Windemere / Queenway,Mechanical,6.0,12.0,W/B,4051.0
2019-03-16,510,1900-01-01 08:00:00,Saturday,leslie barns,Late Leaving Garage,57.0,0.0,W/B,4467.0
2019-03-16,510,1900-01-01 08:05:00,Saturday,leslie barns,Late Leaving Garage,53.0,0.0,W/B,4402.0
2019-03-16,511,1900-01-01 08:23:00,Saturday,bathurst station,Mechanical,5.0,10.0,S/B,1125.0
2019-03-16,510,1900-01-01 09:26:00,Saturday,Spadina and Lower Simcoe,Investigation,6.0,12.0,E/B,4405.0
2019-03-16,512,1900-01-01 12:32:00,Saturday,St. Clair and Dufferin,Mechanical,95.0,100.0,E/B,4501.0
2019-03-16,501,1900-01-01 12:35:00,Saturday,Brock and Queen,Investigation,5.0,10.0,E/B,4127.0
2019-03-16,505,1900-01-01 12:50:00,Saturday,Bathurst Street,Utilized Off Route,4.0,8.0,EB,8165.0
2019-03-16,504,1900-01-01 13:04:00,Saturday,King and Simcoe,Mechanical,14.0,20.0,E/B,4428.0
2019-03-16,506,1900-01-01 15:44:00,Saturday,Ossington and College,Investigation,41.0,47.0,W/B,4148.0
2019-03-16,506,1900-01-01 16:27:00,Saturday,Shaw and College,Emergency Services,47.0,53.0,W/B,4181.0
2019-03-16,505,1900-01-01 17:36:00,Saturday,Broadview Station,Mechanical,5.0,10.0,E/B,9213.0
2019-03-16,505,1900-01-01 17:36:00,Saturday,Broadview Station,Mechanical,4.0,8.0,W/B,9213.0
2019-03-16,506,1900-01-01 17:54:00,Saturday,Spadina and College,Held By,13.0,19.0,W/B,4160.0
2019-03-16,511,1900-01-01 17:59:00,Saturday,King and Bathurst,General Delay,9.0,14.0,S/B,1626.0
2019-03-16,501,1900-01-01 20:38:00,Saturday,Queen and Strachan,Mechanical,10.0,16.0,E/B,4189.0
2019-03-16,510,1900-01-01 21:02:00,Saturday,Spadina Station,Mechanical,5.0,10.0,S/B,4408.0
2019-03-16,510,1900-01-01 22:37:00,Saturday,spadina station,Mechanical,8.0,16.0,S/B,4408.0
2019-03-16,512,1900-01-01 23:09:00,Saturday,St. clair and vaughn,Mechanical,9.0,18.0,W/B,4523.0
2019-03-16,504,1900-01-01 23:22:00,Saturday,Disterilly Loop,Mechanical,8.0,16.0,W/B,4407.0
2019-03-17,301,1900-01-01 01:22:00,Sunday,Roncesvalles and Queen,Mechanical,9.0,18.0,W/B,4178.0
2019-03-17,301,1900-01-01 02:00:00,Sunday,Queen and Yonge,Investigation,1.0,1.0,E/B,4169.0
2019-03-17,304,1900-01-01 06:34:00,Sunday,King and  Berkeley,Held By,999.0,999.0,WB,4439.0
2019-03-17,506,1900-01-01 06:42:00,Sunday,Coxwell Ave and Gerrard St E,Mechanical,4.0,8.0,E/B,4012.0
2019-03-17,509,1900-01-01 07:31:00,Sunday,Queens Quay / Spadina,Overhead - Pantograph,9.0,18.0,W/B,4474.0
2019-03-17,509,1900-01-01 08:13:00,Sunday,CNE Loop,Mechanical,7.0,14.0,E/B,4453.0
2019-03-17,512,1900-01-01 08:23:00,Sunday,Around S Bend at Roncesvalles Yard,Mechanical,0.0,0.0,N/B,4455.0
2019-03-17,510,1900-01-01 09:00:00,Sunday,King and Queen,Mechanical,8.0,16.0,S/B,4522.0
2019-03-17,56,1900-01-01 09:45:00,Sunday,college/bathurst,Mechanical,10.0,20.0,W/B,4057.0
2019-03-17,509,1900-01-01 10:07:00,Sunday,Fleet / Garrison,Investigation,45.0,52.0,W/B,4470.0
2019-03-17,501,1900-01-01 10:30:00,Sunday,Coxwell / Queen,Mechanical,10.0,20.0,W/B,4079.0
2019-03-17,501,1900-01-01 12:00:00,Sunday,Leslie Barns,Late Leaving Garage,4.0,10.0,E/B,4412.0
2019-03-17,501,1900-01-01 12:02:00,Sunday,Leslie Barns,Late Leaving Garage,2.0,8.0,E/B,4502.0
2019-03-17,506,1900-01-01 12:18:00,Sunday,Coxwell and Gerrard,Mechanical,8.0,16.0,E/B,4121.0
2019-03-17,506,1900-01-01 12:28:00,Sunday,Ossington and College,Emergency Services,11.0,19.0,E/B,4057.0
2019-03-17,511,1900-01-01 13:00:00,Sunday,Dundas and Bathust,Investigation,5.0,10.0,N/B,1009.0
2019-03-17,504,1900-01-01 13:00:00,Sunday,Dufferin Loop to Broadview STN,General Delay,10.0,15.0,-,
2019-03-17,506,1900-01-01 13:22:00,Sunday,Coxwell and Gerrard,Mechanical,8.0,16.0,E/B,4192.0
2019-03-17,512,1900-01-01 13:28:00,Sunday,Vaughan Rd,Mechanical,6.0,12.0,E/B,4455.0
2019-03-17,511,1900-01-01 13:40:00,Sunday,Queen and Bathurst,General Delay,10.0,14.0,S/B,1041.0
2019-03-17,506,1900-01-01 14:30:00,Sunday,McCaul and College,Mechanical,8.0,16.0,W/B,4192.0
2019-03-17,511,1900-01-01 17:46:00,Sunday,College and Bathurst,General Delay,8.0,13.0,S/B,1009.0
2019-03-17,501,1900-01-01 17:54:00,Sunday,Eastern and Queen,Held By,5.0,10.0,E/B,4023.0
2019-03-17,506,1900-01-01 19:20:00,Sunday,Coxwell and Gerrard,Mechanical,9.0,19.0,W/B,4049.0
2019-03-17,501,1900-01-01 19:53:00,Sunday,Queen and Church,Mechanical,1.0,1.0,W/B,4081.0
2019-03-17,510,1900-01-01 20:17:00,Sunday,Spadina and Queen,Investigation,4.0,10.0,N/B,4499.0
2019-03-17,501,1900-01-01 20:43:00,Sunday,Palmerston and Queen,Mechanical,0.0,0.0,W/B,4412.0
2019-03-17,512,1900-01-01 21:18:00,Sunday,St Clair Station,Mechanical,6.0,12.0,W/B,4482.0
2019-03-17,512,1900-01-01 21:48:00,Sunday,Dufferin and St. Clair,Mechanical,6.0,12.0,E/B,4422.0
2019-03-17,501,1900-01-01 23:31:00,Sunday,Queen and Spadina,Mechanical,9.0,18.0,E/B,4091.0
2019-03-17,501,1900-01-01 23:34:00,Sunday,Roncesvalles and Queensway,Held By,9.0,18.0,W/B,4402.0
2019-03-18,506,1900-01-01 00:16:00,Monday,McCaul and College,Mechanical,45.0,55.0,E/B,4132.0
2019-03-18,805,1900-01-01 00:24:00,Monday,Gerrard and Broadview,Investigation,1.0,1.0,W/B,8559.0
2019-03-18,506,1900-01-01 00:37:00,Monday,McCaul and College,Mechanical,10.0,20.0,E/B,4169.0
2019-03-18,511,1900-01-01 00:40:00,Monday,Bathurst station,Utilized Off Route,8.0,16.0,S/B,1009.0
2019-03-18,304,1900-01-01 01:06:00,Monday,King and Berkley,Diversion,185.0,205.0,B/W,4475.0
2019-03-18,301,1900-01-01 01:48:00,Monday,Neville Park Loop,Held By,10.0,28.0,W/B,4433.0
2019-03-18,501,1900-01-01 03:44:00,Monday,Spadina and Queen,Mechanical,9.0,18.0,E/B,4193.0
2019-03-18,512,1900-01-01 05:14:00,Monday,Around S Bend at Roncesvalles Yard,Mechanical,0.0,0.0,N/B,4473.0
2019-03-18,512,1900-01-01 05:17:00,Monday,Bathurst / St. Clair,Mechanical,7.0,14.0,N/B,4417.0
2019-03-18,506,1900-01-01 05:37:00,Monday,Coxwell and Gerrard St.,Mechanical,7.0,14.0,W/B,4187.0
2019-03-18,512,1900-01-01 05:49:00,Monday,Around S Bend At Roncesvalles Yard,Mechanical,0.0,0.0,N/B,4449.0
2019-03-18,512,1900-01-01 05:58:00,Monday,St. Clair / Bathurst,Held By,6.0,11.0,N/B,4451.0
2019-03-18,501,1900-01-01 06:07:00,Monday,Coxwell and Queen St.,Mechanical,4.0,8.0,E/B,4114.0
2019-03-18,504,1900-01-01 06:31:00,Monday,Broadview Stn,Emergency Services,265.0,271.0,N/B,4519.0
2019-03-18,505,1900-01-01 06:38:00,Monday,Broadview Station,Investigation,260.0,268.0,E/B,8411.0
2019-03-18,504,1900-01-01 07:04:00,Monday,Queen St E and Leslie St,Held By,4.0,8.0,W/B,4506.0
2019-03-18,512,1900-01-01 07:19:00,Monday,Bathurst Statiuon,Mechanical,6.0,12.0,N/B,4499.0
2019-03-18,501,1900-01-01 07:28:00,Monday,Queen & Niagara,Mechanical,4.0,8.0,E/B,4192.0
2019-03-18,510,1900-01-01 07:33:00,Monday,Spadina and King,Mechanical,8.0,16.0,N/B,4456.0
2019-03-18,511,1900-01-01 10:59:00,Monday,bathurst station entrance,Investigation,4.0,8.0,N/B,1269.0
2019-03-18,502,1900-01-01 12:13:00,Monday,Bingham Loop,Mechanical,10.0,20.0,E/B,9228.0
2019-03-18,511,1900-01-01 17:16:00,Monday,Bathurst and Adelaide,Investigation,4.0,10.0,S/B,1122.0
2019-03-18,504,1900-01-01 17:41:00,Monday,Dundas,Held By,34.0,40.0,N/B,4434.0
2019-03-18,505,1900-01-01 17:48:00,Monday,Dundas West Station,Mechanical,7.0,14.0,E/B,8375.0
2019-03-18,505,1900-01-01 17:51:00,Monday,Parliament,Utilized Off Route,5.0,10.0,W/B,8587.0
2019-03-18,505,1900-01-01 17:53:00,Monday,Dundas West Station,Mechanical,7.0,14.0,E/B,1321.0
2019-03-18,505,1900-01-01 18:12:00,Monday,Victoria / Dundas,Mechanical,7.0,14.0,W/B,8551.0
2019-03-18,504,1900-01-01 18:18:00,Monday,Dundas,Mechanical,6.0,12.0,W/B,4573.0
2019-03-18,501,1900-01-01 19:31:00,Monday,Queen St West Brock,Mechanical,4.0,12.0,E/B,4186.0
2019-03-18,501,1900-01-01 21:43:00,Monday,Queen and Spadina,Mechanical,4.0,8.0,E/B,4169.0
2019-03-18,512,1900-01-01 23:22:00,Monday,Bathurst and St. Clair,Held By,19.0,26.0,B/W,4467.0
2019-03-18,510,1900-01-01 23:39:00,Monday,Spadina Queensquay,Investigation,10.0,20.0,sb,1099.0
2019-03-19,301,1900-01-01 03:22:00,Tuesday,Queen and River,Mechanical,9.0,18.0,E/B,4525.0
2019-03-19,506,1900-01-01 05:12:00,Tuesday,Coxwell and Gerrard St.,Mechanical,13.0,20.0,E/B,4160.0
2019-03-19,501,1900-01-01 05:44:00,Tuesday,Woodfield Rd. and Queen St.,Mechanical,10.0,14.0,E/B,4191.0
2019-03-19,512,1900-01-01 06:03:00,Tuesday,Around S Bend at Roncesvalles Yard,Mechanical,0.0,0.0,N/B,4493.0
2019-03-19,504,1900-01-01 06:35:00,Tuesday,Broadview / Dundas,Emergency Services,140.0,147.0,N/B,4514.0
2019-03-19,505,1900-01-01 06:44:00,Tuesday,Broadview Station,Investigation,127.0,135.0,E/B,9207.0
2019-03-19,501,1900-01-01 08:00:00,Tuesday,Humber Loop to Neville Loop,General Delay,15.0,20.0,B/W,
2019-03-19,506,1900-01-01 08:02:00,Tuesday,college/university,Investigation,10.0,15.0,W/B,4053.0
2019-03-19,505,1900-01-01 08:38:00,Tuesday,Broadview and Danforth,Investigation,4.0,8.0,S/B,8602.0
2019-03-19,501,1900-01-01 08:51:00,Tuesday,Queen & Palmerston,Mechanical,4.0,8.0,W/B,4171.0
2019-03-19,503,1900-01-01 08:54:00,Tuesday,Wellington/Yonge,Mechanical,12.0,24.0,W/B,8488.0
2019-03-19,512,1900-01-01 09:59:00,Tuesday,SC/ROBINA,Mechanical,5.0,9.0,W/B,4409.0
2019-03-19,511,1900-01-01 12:57:00,Tuesday,Bathurst and Nassau,Mechanical,4.0,8.0,N/B,1052.0
2019-03-19,504,1900-01-01 13:27:00,Tuesday,King  and portland,Emergency Services,15.0,22.0,W/B,4496.0
2019-03-19,505,1900-01-01 13:38:00,Tuesday,Dundas and Spadina to Dundas and Church,General Delay,9.0,13.0,B/W,8200.0
2019-03-19,509,1900-01-01 13:58:00,Tuesday,Union station,Mechanical,1.0,7.0,W/B,4508.0
2019-03-19,504,1900-01-01 14:51:00,Tuesday,King and Spadina,General Delay,8.0,7.0,B/W,4509.0
2019-03-19,505,1900-01-01 15:26:00,Tuesday,Dundas and Elizabeth,Investigation,4.0,8.0,E/B,1389.0
2019-03-19,506,1900-01-01 15:30:00,Tuesday,College and Bathurst,Mechanical,5.0,10.0,E/B,4087.0
2019-03-19,505,1900-01-01 15:36:00,Tuesday,Broadview Station,Mechanical,4.0,8.0,W/B,9207.0
2019-03-19,504,1900-01-01 15:39:00,Tuesday,Spadina and Front,Mechanical,8.0,16.0,S/B,4453.0
2019-03-19,511,1900-01-01 16:01:00,Tuesday,Bathurst Station,Mechanical,3.0,6.0,,1273.0
2019-03-19,501,1900-01-01 16:49:00,Tuesday,Queen St. E and Greenwood Ave.,Mechanical,2.0,4.0,W/B,4195.0
2019-03-19,505,1900-01-01 17:38:00,Tuesday,Dundas and Grace,Mechanical,4.0,8.0,W/B,8570.0
2019-03-19,511,1900-01-01 18:14:00,Tuesday,Bathurst and Niagara,Held By,3.0,6.0,S/B,1202.0
2019-03-19,511,1900-01-01 19:17:00,Tuesday,Bathurst and Bloor,Investigation,3.0,6.0,N/B,1560.0
2019-03-19,505,1900-01-01 19:47:00,Tuesday,Dundas and Brock,Investigation,4.0,8.0,E/B,8570.0
2019-03-19,505,1900-01-01 21:50:00,Tuesday,Dundas & River,Mechanical,5.0,10.0,W/B,1218.0
2019-03-19,511,1900-01-01 22:32:00,Tuesday,CNE Loop,Investigation,5.0,10.0,E/B,1089.0
2019-03-20,501,1900-01-01 00:04:00,Wednesday,Queen and Dufferin,Mechanical,9.0,18.0,W/B,4131.0
2019-03-20,306,1900-01-01 01:43:00,Wednesday,Gerrard & Broadview,Mechanical,8.0,16.0,W/B,4002.0
2019-03-20,301,1900-01-01 02:15:00,Wednesday,Broadview and Queen,Emergency Services,9.0,18.0,E/B,4455.0
2019-03-20,504,1900-01-01 05:37:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4503.0
2019-03-20,510,1900-01-01 05:41:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,6.0,W/B,4475.0
2019-03-20,504,1900-01-01 05:41:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,6.0,W/B,4523.0
2019-03-20,504,1900-01-01 05:42:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4426.0
2019-03-20,501,1900-01-01 05:42:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,5.0,10.0,W/B,4494.0
2019-03-20,504,1900-01-01 05:44:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4408.0
2019-03-20,504,1900-01-01 05:47:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4470.0
2019-03-20,504,1900-01-01 05:47:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4484.0
2019-03-20,504,1900-01-01 06:01:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4528.0
2019-03-20,504,1900-01-01 06:58:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,7796.0
2019-03-20,510,1900-01-01 07:13:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4415.0
2019-03-20,504,1900-01-01 07:16:00,Wednesday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4448.0
2019-03-20,501,1900-01-01 07:22:00,Wednesday,Queen & Connaught,Mechanical,4.0,8.0,E/B,4191.0
2019-03-20,501,1900-01-01 08:00:00,Wednesday,Humber to NEVILLE,General Delay,20.0,24.0,B/W,
2019-03-20,511,1900-01-01 09:22:00,Wednesday,CNE LOOP,Mechanical,4.0,8.0,N/B,1004.0
2019-03-20,506,1900-01-01 10:47:00,Wednesday,COLLEGE/SPADINA,Mechanical,5.0,11.0,E/B,4180.0
2019-03-20,504,1900-01-01 11:49:00,Wednesday,King / Bathurst,Investigation,7.0,14.0,W/B,4499.0
2019-03-20,506,1900-01-01 13:27:00,Wednesday,Sackville and Gerrard,Investigation,6.0,12.0,W/B,4040.0
2019-03-20,505,1900-01-01 13:39:00,Wednesday,Dundas and Bathurst,Mechanical,4.0,8.0,W/B,1223.0
2019-03-20,511,1900-01-01 13:59:00,Wednesday,Queen and Bathurst,Mechanical,4.0,8.0,N/B,1064.0
2019-03-20,505,1900-01-01 15:19:00,Wednesday,Broadview and Danforth,Mechanical,4.0,8.0,N/B,1395.0
2019-03-20,504,1900-01-01 15:27:00,Wednesday,Leslie st. Commissioner,Mechanical,6.0,12.0,N/B,4419.0
2019-03-20,506,1900-01-01 15:28:00,Wednesday,Lansadowne and College,Mechanical,6.0,12.0,W/B,4180.0
2019-03-20,504,1900-01-01 15:40:00,Wednesday,Leslie Barns,General Delay,6.0,12.0,W/B,4433.0
2019-03-20,506,1900-01-01 15:44:00,Wednesday,Dundas and Hoaward park,Investigation,6.0,12.0,W/B,4147.0
2019-03-20,505,1900-01-01 15:56:00,Wednesday,Dundas and University,Mechanical,4.0,8.0,E/B,1223.0
2019-03-20,504,1900-01-01 16:18:00,Wednesday,Dundas West Stn,Held By,10.0,16.0,E/B,4426.0
2019-03-20,505,1900-01-01 16:22:00,Wednesday,Broadview and Dundas,Mechanical,4.0,8.0,S/B,8499.0
2019-03-20,506,1900-01-01 16:30:00,Wednesday,Bathurst and College,Mechanical,6.0,12.0,W/B,4040.0
2019-03-20,505,1900-01-01 16:37:00,Wednesday,Dundas and Yonge,General Delay,15.0,10.0,E/B,8188.0
2019-03-20,506,1900-01-01 17:14:00,Wednesday,Yonge and College,Mechanical,6.0,12.0,E/B,4125.0
2019-03-20,505,1900-01-01 17:37:00,Wednesday,Broadview and Danforth,Investigation,4.0,8.0,S/B,8427.0
2019-03-20,504,1900-01-01 18:18:00,Wednesday,King and Spadina,General Delay,8.0,7.0,B/W,4508.0
2019-03-20,510,1900-01-01 18:57:00,Wednesday,Spadina and College,Emergency Services,22.0,26.0,N/B,4488.0
2019-03-20,505,1900-01-01 19:10:00,Wednesday,Dundas and Spadina,Utilized Off Route,4.0,8.0,W/B,8429.0
2019-03-20,509,1900-01-01 19:16:00,Wednesday,Strachan and Fleet,Held By,38.0,46.0,E/B,4479.0
2019-03-20,505,1900-01-01 19:24:00,Wednesday,Dundas and Dovercourt,Investigation,4.0,8.0,E/B,8172.0
2019-03-20,511,1900-01-01 19:36:00,Wednesday,Queen and Bathurst,General Delay,10.0,15.0,N/B,1002.0
2019-03-20,506,1900-01-01 20:22:00,Wednesday,High park loop,Mechanical,6.0,12.0,E/B,4123.0
2019-03-20,506,1900-01-01 20:43:00,Wednesday,College and Parliament,Mechanical,8.0,16.0,W/B,4081.0
2019-03-20,501,1900-01-01 22:00:00,Wednesday,College and Lansdowne,Mechanical,9.0,18.0,W/B,4127.0
2019-03-20,512,1900-01-01 23:22:00,Wednesday,St Clair Avenue West  Mulock,Investigation,8.0,32.0,W/B,4515.0
2019-03-21,304,1900-01-01 05:10:00,Thursday,King/Spadina,Mechanical,12.0,24.0,W/B,4528.0
